id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,description
39,images/kitchen/24_segmented_sun_amvbtnpxujkswvfn.jpg,"[[674, 307], [673, 405], [735, 450], [739, 326]]",cabinet door,0.487,"[[0, 266], [800, 266], [800, 591], [0, 591]]",below,2.167,143.0,66.0,"{""above"": 37, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""dishwasher"", ""right"": null, ""top_left"": null, ""top_right"": ""electronic kettle"", ""bottom_left"": null, ""bottom_right"": null}","Container id 39, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 2.167. Moreover, the order relation between this container and the others is: above it there is the container id 37. Also, here is the order relation between this container and the anchors in the kitchen: to the left of it there is a dishwasher, at the top-right of it there is a electronic kettle."
40,images/kitchen/24_segmented_sun_amvbtnpxujkswvfn.jpg,"[[515, 158], [513, 229], [544, 231], [546, 160]]",cabinet door,0.318,"[[0, 266], [800, 266], [800, 591], [0, 591]]",above,2.212,73.0,33.0,"{""above"": null, ""below"": null, ""left"": 19, ""right"": 20, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""sink""}","Container id 40, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 2.212. Moreover, the order relation between this container and the others is: to the left of it there is the container id 19, to the right of it there is the container id 20. Also, here is the order relation between this container and the anchors in the kitchen: at the bottom-right of it there is a sink."
41,images/kitchen/24_segmented_sun_amvbtnpxujkswvfn.jpg,"[[603, 305], [601, 355], [623, 370], [624, 312]]",cabinet door,0.303,"[[0, 266], [800, 266], [800, 591], [0, 591]]",below,2.826,65.0,23.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""dishwasher"", ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 41, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 2.826. Also, here is the order relation between this container and the anchors in the kitchen: to the right of it there is a dishwasher."
42,images/kitchen/27_segmented_sun_alpduwskzkgbcfui.jpg,"[[807, 492], [803, 651], [817, 665], [869, 662], [868, 514]]",cabinet door,0.505,"[[0, 397], [1000, 397], [1000, 667], [0, 667]]",below,2.621,173.0,66.0,"{""above"": null, ""below"": null, ""left"": 48, ""right"": 64, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 42, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 2.621. Moreover, the order relation between this container and the others is: to the left of it there is the container id 48, to the right of it there is the container id 64."
43,images/kitchen/27_segmented_sun_alpduwskzkgbcfui.jpg,"[[91, 47], [90, 123], [163, 157], [163, 96]]",cabinet door,0.406,"[[0, 397], [1000, 397], [1000, 667], [0, 667]]",above,1.507,110.0,73.0,"{""above"": null, ""below"": null, ""left"": 61, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": 46, ""bottom_right"": 63}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 43, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.507. Moreover, the order relation between this container and the others is: to the left of it there is the container id 61, at the bottom-left of it there is the container id 46, at the bottom-right of it there is the container id 63."
44,images/kitchen/27_segmented_sun_alpduwskzkgbcfui.jpg,"[[712, 437], [708, 544], [735, 575], [736, 452]]",cabinet door,0.42,"[[0, 397], [1000, 397], [1000, 667], [0, 667]]",below,4.929,138.0,28.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": 53, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 48}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 44, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 4.929. Moreover, the order relation between this container and the others is: at the top-left of it there is the container id 53, at the bottom-right of it there is the container id 48."
45,images/kitchen/27_segmented_sun_alpduwskzkgbcfui.jpg,"[[322, 462], [306, 474], [307, 561], [326, 540]]",cabinet door,0.386,"[[0, 397], [1000, 397], [1000, 667], [0, 667]]",below,4.95,99.0,20.0,"{""above"": 65, ""below"": null, ""left"": 67, ""right"": null, ""top_left"": null, ""top_right"": 62, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 45, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 4.95. Moreover, the order relation between this container and the others is: above it there is the container id 65, to the left of it there is the container id 67, at the top-right of it there is the container id 62."
46,images/kitchen/27_segmented_sun_alpduwskzkgbcfui.jpg,"[[0, 90], [0, 353], [71, 351], [75, 128]]",cabinet door,0.312,"[[0, 397], [1000, 397], [1000, 667], [0, 667]]",above,3.507,263.0,75.0,"{""above"": 61, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": 43, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""coffee machine"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""dish rack""}","Container id 46, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 3.507. Moreover, the order relation between this container and the others is: above it there is the container id 61, at the top-right of it there is the container id 43. Also, here is the order relation between this container and the anchors in the kitchen: below it there is a coffee machine, at the bottom-right of it there is a dish rack."
47,images/kitchen/27_segmented_sun_alpduwskzkgbcfui.jpg,"[[161, 517], [93, 557], [93, 607], [160, 564]]",drawer,0.425,"[[0, 397], [1000, 397], [1000, 667], [0, 667]]",below,1.324,90.0,68.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": 50, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""sink"", ""top_left"": null, ""top_right"": ""stove"", ""bottom_left"": null, ""bottom_right"": null}","Container id 47, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 1.324. Moreover, the order relation between this container and the others is: at the bottom-left of it there is the container id 50. Also, here is the order relation between this container and the anchors in the kitchen: to the right of it there is a sink, at the top-right of it there is a stove."
48,images/kitchen/27_segmented_sun_alpduwskzkgbcfui.jpg,"[[740, 489], [741, 584], [798, 644], [797, 523]]",cabinet door,0.36,"[[0, 397], [1000, 397], [1000, 667], [0, 667]]",below,2.672,155.0,58.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 42, ""top_left"": 44, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 48, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 2.672. Moreover, the order relation between this container and the others is: to the right of it there is the container id 42, at the top-left of it there is the container id 44."
49,images/kitchen/27_segmented_sun_alpduwskzkgbcfui.jpg,"[[677, 419], [676, 516], [693, 530], [694, 428]]",cabinet door,0.35,"[[0, 397], [1000, 397], [1000, 667], [0, 667]]",below,6.167,111.0,18.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 53}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 49, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 6.167. Moreover, the order relation between this container and the others is: at the bottom-right of it there is the container id 53."
50,images/kitchen/27_segmented_sun_alpduwskzkgbcfui.jpg,"[[85, 564], [0, 608], [0, 666], [28, 654], [23, 641], [51, 639], [87, 615]]",drawer,0.39,"[[0, 397], [1000, 397], [1000, 667], [0, 667]]",below,1.172,102.0,87.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": 47, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 50, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 1.172. Moreover, the order relation between this container and the others is: at the top-right of it there is the container id 47."
51,images/kitchen/27_segmented_sun_alpduwskzkgbcfui.jpg,"[[424, 462], [449, 452], [465, 420], [490, 415], [494, 404], [513, 406], [515, 384], [429, 383]]",cabinet door,0.311,"[[0, 397], [1000, 397], [1000, 667], [0, 667]]",below,0.868,79.0,91.0,"{""above"": 57, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 51, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 0.868. Moreover, the order relation between this container and the others is: above it there is the container id 57."
52,images/kitchen/27_segmented_sun_alpduwskzkgbcfui.jpg,"[[983, 12], [890, 75], [890, 118], [984, 67]]",cabinet door,0.309,"[[0, 397], [1000, 397], [1000, 667], [0, 667]]",above,1.128,106.0,94.0,"{""above"": null, ""below"": null, ""left"": 54, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 52, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.128. Moreover, the order relation between this container and the others is: to the left of it there is the container id 54."
53,images/kitchen/27_segmented_sun_alpduwskzkgbcfui.jpg,"[[695, 428], [693, 530], [705, 545], [708, 444]]",cabinet door,0.34,"[[0, 397], [1000, 397], [1000, 667], [0, 667]]",below,7.8,117.0,15.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": 49, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 44}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 53, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 7.8. Moreover, the order relation between this container and the others is: at the top-left of it there is the container id 49, at the bottom-right of it there is the container id 44."
54,images/kitchen/27_segmented_sun_alpduwskzkgbcfui.jpg,"[[884, 79], [823, 120], [824, 156], [885, 122]]",cabinet door,0.305,"[[0, 397], [1000, 397], [1000, 667], [0, 667]]",above,1.242,77.0,62.0,"{""above"": null, ""below"": null, ""left"": 58, ""right"": null, ""top_left"": null, ""top_right"": 52, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 54, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.242. Moreover, the order relation between this container and the others is: to the left of it there is the container id 58, at the top-right of it there is the container id 52."
