id,short_id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,distance_from_anchors,angle_from_anchors,similar_neighbors,updated_label,most_close_to_anchors,description
199,2,images/kitchen/12_segmented_sun_afwaivvfezladsbj.jpg,"[[709, 506], [712, 546], [799, 558], [802, 516]]",drawer,0.457,"[[0, 478], [1280, 478], [1280, 960], [0, 960]]",below,0.559,52.0,93.0,"{""above"": null, ""below"": 205, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dish': 0.2563, 'coffee machine': 0.2137, 'oven': 0.2496, 'sink': 0.2726}","{'dish': 7.84, 'coffee machine': 4.28, 'oven': 357.18, 'sink': 345.94}",[],drawer,"{'dish': 2, 'coffee machine': 1, 'oven': 1, 'sink': 1}",Container 2: drawer below the countertop
200,3,images/kitchen/12_segmented_sun_afwaivvfezladsbj.jpg,"[[222, 576], [85, 591], [97, 779], [241, 745]]",cabinet door,0.333,"[[0, 478], [1280, 478], [1280, 960], [0, 960]]",below,1.301,203.0,156.0,"{""above"": 203, ""below"": null, ""left"": null, ""right"": 198, ""top_left"": 206, ""top_right"": 209, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dish': 0.6276, 'coffee machine': 0.589, 'oven': 0.6288, 'sink': 0.6543}","{'dish': 355.13, 'coffee machine': 352.94, 'oven': 350.8, 'sink': 346.34}",[],cabinet door,{},Container 3: cabinet door below the countertop
201,4,images/kitchen/12_segmented_sun_afwaivvfezladsbj.jpg,"[[683, 506], [408, 506], [407, 543], [682, 545]]",drawer,0.379,"[[0, 478], [1280, 478], [1280, 960], [0, 960]]",below,0.141,39.0,276.0,"{""above"": null, ""below"": 204, ""left"": null, ""right"": 199, ""top_left"": null, ""top_right"": null, ""bottom_left"": 202, ""bottom_right"": 208}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dish': 0.3875, 'coffee machine': 0.3453, 'oven': 0.3809, 'sink': 0.4008}","{'dish': 5.78, 'coffee machine': 3.32, 'oven': 358.76, 'sink': 351.08}",[],drawer,{},Container 4: drawer below the countertop
202,5,images/kitchen/12_segmented_sun_afwaivvfezladsbj.jpg,"[[408, 552], [414, 705], [545, 674], [541, 549]]",cabinet door,0.366,"[[0, 478], [1280, 478], [1280, 960], [0, 960]]",below,1.139,156.0,137.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 204, ""top_left"": null, ""top_right"": 201, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dish': 0.4285, 'coffee machine': 0.3892, 'oven': 0.4287, 'sink': 0.455}","{'dish': 357.28, 'coffee machine': 354.19, 'oven': 350.93, 'sink': 344.51}",[],cabinet door,{},Container 5: cabinet door below the countertop
203,6,images/kitchen/12_segmented_sun_afwaivvfezladsbj.jpg,"[[232, 528], [83, 541], [82, 586], [232, 569]]",drawer,0.401,"[[0, 478], [1280, 478], [1280, 960], [0, 960]]",below,0.387,58.0,150.0,"{""above"": null, ""below"": 207, ""left"": null, ""right"": 209, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 198}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dish': 0.6281, 'coffee machine': 0.587, 'oven': 0.6238, 'sink': 0.6435}","{'dish': 1.79, 'coffee machine': 0.06, 'oven': 357.46, 'sink': 352.72}",[],drawer,{},Container 6: drawer below the countertop
204,7,images/kitchen/12_segmented_sun_afwaivvfezladsbj.jpg,"[[683, 550], [411, 551], [414, 703], [682, 640]]",cabinet door,0.302,"[[0, 478], [1280, 478], [1280, 960], [0, 960]]",below,0.562,153.0,272.0,"{""above"": 201, ""below"": null, ""left"": 202, ""right"": 208, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dish': 0.3842, 'coffee machine': 0.3448, 'oven': 0.3843, 'sink': 0.4111}","{'dish': 357.8, 'coffee machine': 354.38, 'oven': 350.72, 'sink': 343.62}",[],cabinet door,{},Container 7: cabinet door below the countertop
205,8,images/kitchen/12_segmented_sun_afwaivvfezladsbj.jpg,"[[714, 553], [710, 632], [802, 611], [796, 560]]",cabinet door,0.332,"[[0, 478], [1280, 478], [1280, 960], [0, 960]]",below,0.859,79.0,92.0,"{""above"": 199, ""below"": null, ""left"": 208, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dish': 0.2539, 'coffee machine': 0.2141, 'oven': 0.2539, 'sink': 0.2835}","{'dish': 359.78, 'coffee machine': 354.64, 'oven': 349.05, 'sink': 338.88}",[],cabinet door,"{'dish': 1, 'coffee machine': 2, 'oven': 2, 'sink': 2}",Container 8: cabinet door below the countertop
206,9,images/kitchen/12_segmented_sun_afwaivvfezladsbj.jpg,"[[56, 546], [21, 557], [21, 593], [13, 607], [57, 593]]",drawer,0.383,"[[0, 478], [1280, 478], [1280, 960], [0, 960]]",below,1.386,61.0,44.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dish': 0.7051, 'coffee machine': 0.6645, 'oven': 0.7017, 'sink': 0.722}","{'dish': 0.42, 'coffee machine': 358.8, 'oven': 356.56, 'sink': 352.36}",[],drawer,{},Container 9: drawer below the countertop
207,10,images/kitchen/12_segmented_sun_afwaivvfezladsbj.jpg,"[[229, 526], [81, 543], [97, 780], [242, 745]]",cabinet door,0.315,"[[0, 478], [1280, 478], [1280, 960], [0, 960]]",below,1.578,254.0,161.0,"{""above"": 203, ""below"": 200, ""left"": 206, ""right"": 198, ""top_left"": null, ""top_right"": 209, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dish': 0.6259, 'coffee machine': 0.5867, 'oven': 0.6259, 'sink': 0.6503}","{'dish': 356.5, 'coffee machine': 354.41, 'oven': 352.16, 'sink': 347.63}",[],cabinet door,{},Container 10: cabinet door below the countertop
208,11,images/kitchen/12_segmented_sun_afwaivvfezladsbj.jpg,"[[548, 550], [551, 673], [684, 639], [682, 548]]",cabinet door,0.339,"[[0, 478], [1280, 478], [1280, 960], [0, 960]]",below,0.919,125.0,136.0,"{""above"": null, ""below"": null, ""left"": 204, ""right"": 205, ""top_left"": 201, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dish': 0.3411, 'coffee machine': 0.3015, 'oven': 0.341, 'sink': 0.3684}","{'dish': 358.42, 'coffee machine': 354.59, 'oven': 350.44, 'sink': 342.53}",[],cabinet door,{},Container 11: cabinet door below the countertop
209,12,images/kitchen/12_segmented_sun_afwaivvfezladsbj.jpg,"[[367, 511], [238, 524], [237, 566], [366, 550]]",drawer,0.378,"[[0, 478], [1280, 478], [1280, 960], [0, 960]]",below,0.423,55.0,130.0,"{""above"": null, ""below"": 198, ""left"": 203, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": 207, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'dish': 0.5383, 'coffee machine': 0.4967, 'oven': 0.533, 'sink': 0.5523}","{'dish': 3.31, 'coffee machine': 1.39, 'oven': 358.26, 'sink': 352.71}",[],drawer,{},Container 12: drawer below the countertop
237,1,images/kitchen/7_segmented_sun_aeeusadnvfjrmjns.jpg,"[[756, 116], [660, 133], [662, 256], [757, 255]]",cabinet door,0.48,"[[0, 313], [1000, 313], [1000, 640], [0, 640]]",above,1.443,140.0,97.0,"{""above"": null, ""below"": null, ""left"": 241, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""dishwasher"", ""left"": ""microwave"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.097, 'dishwasher': 0.1874, 'oven': 0.2136, 'stove': 0.2049}","{'microwave': 168.86, 'dishwasher': 95.31, 'oven': 125.2, 'stove': 126.88}",[],cabinet door,{},"Container 1: cabinet door above the countertop, located above the dishwasher, and to the right of the microwave."
238,2,images/kitchen/7_segmented_sun_aeeusadnvfjrmjns.jpg,"[[763, 395], [758, 501], [853, 522], [857, 409]]",cabinet door,0.397,"[[0, 313], [1000, 313], [1000, 640], [0, 640]]",below,1.283,127.0,99.0,"{""above"": 240, ""below"": null, ""left"": null, ""right"": 243, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""dishwasher"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.2726, 'dishwasher': 0.1077, 'oven': 0.2125, 'stove': 0.2151}","{'microwave': 229.07, 'dishwasher': 200.69, 'oven': 193.65, 'stove': 196.4}",[],cabinet door,{'dishwasher': 1},"Container 2: cabinet door below the countertop, located to the right of the dishwasher."
239,3,images/kitchen/7_segmented_sun_aeeusadnvfjrmjns.jpg,"[[536, 150], [499, 162], [480, 157], [477, 259], [543, 256]]",cabinet door,0.415,"[[0, 313], [1000, 313], [1000, 640], [0, 640]]",above,1.652,109.0,66.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 241, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""microwave"", ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.0759, 'dishwasher': 0.2366, 'oven': 0.1752, 'stove': 0.165}","{'microwave': 9.88, 'dishwasher': 49.85, 'oven': 74.51, 'stove': 73.47}",[],cabinet door,"{'microwave': 2, 'oven': 1, 'stove': 1}","Container 3: cabinet door above the countertop, located to the left of the microwave."
240,4,images/kitchen/7_segmented_sun_aeeusadnvfjrmjns.jpg,"[[760, 353], [763, 393], [982, 417], [969, 352], [783, 339]]",drawer,0.366,"[[0, 313], [1000, 313], [1000, 640], [0, 640]]",below,0.351,78.0,222.0,"{""above"": null, ""below"": 238, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""dishwasher"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.2534, 'dishwasher': 0.1417, 'oven': 0.2443, 'stove': 0.2434}","{'microwave': 211.81, 'dishwasher': 165.98, 'oven': 174.77, 'stove': 177.26}",[],drawer,{'dishwasher': 2},"Container 4: drawer below the countertop, located to the right of the dishwasher."
241,5,images/kitchen/7_segmented_sun_aeeusadnvfjrmjns.jpg,"[[650, 133], [547, 150], [542, 179], [648, 169]]",drawer cabinet door,0.355,"[[0, 313], [1000, 313], [1000, 640], [0, 640]]",above,0.426,46.0,108.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": 239, ""bottom_right"": 237}","{""above"": null, ""below"": ""microwave"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.0459, 'dishwasher': 0.2272, 'oven': 0.2037, 'stove': 0.1932}","{'microwave': 91.05, 'dishwasher': 70.2, 'oven': 98.13, 'stove': 98.52}",[],drawer cabinet door,"{'microwave': 1, 'oven': 2, 'stove': 2}","Container 5: above the countertop, located above the microwave."
242,6,images/kitchen/7_segmented_sun_aeeusadnvfjrmjns.jpg,"[[431, 150], [407, 155], [396, 165], [397, 222], [442, 217], [442, 168]]",cabinet door,0.329,"[[0, 313], [1000, 313], [1000, 640], [0, 640]]",above,1.565,72.0,46.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.1513, 'dishwasher': 0.2992, 'oven': 0.2196, 'stove': 0.2109}","{'microwave': 10.51, 'dishwasher': 40.79, 'oven': 56.63, 'stove': 55.01}",[],cabinet door,{},Container 6: cabinet door above the countertop
243,7,images/kitchen/7_segmented_sun_aeeusadnvfjrmjns.jpg,"[[862, 410], [857, 524], [975, 554], [978, 425]]",cabinet door,0.363,"[[0, 313], [1000, 313], [1000, 640], [0, 640]]",below,1.19,144.0,121.0,"{""above"": 240, ""below"": null, ""left"": 238, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.3519, 'dishwasher': 0.2016, 'oven': 0.3071, 'stove': 0.3094}","{'microwave': 219.54, 'dishwasher': 196.18, 'oven': 192.84, 'stove': 194.76}",[],cabinet door,{},Container 7: cabinet door below the countertop
284,1,images/kitchen/7_segmented_sun_akiemvqrcyuwkarb.jpg,"[[195, 0], [195, 59], [233, 50], [234, 1]]",cabinet door,0.402,,,1.513,59.0,39.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 287, ""top_left"": null, ""top_right"": null, ""bottom_left"": 288, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.4187, 'stove': 0.5944, 'sink': 0.4017, 'oven': 0.4378}","{'refrigerator': 119.67, 'stove': 104.33, 'sink': 99.84, 'oven': 104.86}",[],cabinet door,{},Container 1: cabinet door
285,2,images/kitchen/7_segmented_sun_akiemvqrcyuwkarb.jpg,"[[158, 6], [138, 18], [139, 94], [159, 93]]",cabinet door,0.402,,,4.19,88.0,21.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 286, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""refrigerator"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.2952, 'stove': 0.5073, 'sink': 0.3451, 'oven': 0.3602}","{'refrigerator': 94.98, 'stove': 86.1, 'sink': 70.89, 'oven': 78.9}",[],cabinet door,{},"Container 2: cabinet door, located above the refrigerator."
286,3,images/kitchen/7_segmented_sun_akiemvqrcyuwkarb.jpg,"[[166, 0], [160, 111], [174, 113], [174, 0]]",cabinet door,0.31,,,8.071,113.0,14.0,"{""above"": null, ""below"": null, ""left"": 285, ""right"": 288, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": ""refrigerator"", ""bottom_right"": null}","{'refrigerator': 0.2964, 'stove': 0.4976, 'sink': 0.3223, 'oven': 0.3447}","{'refrigerator': 105.84, 'stove': 92.39, 'sink': 79.68, 'oven': 87.66}",[],cabinet door,{},"Container 3: cabinet door, located at the top-right of the refrigerator."
287,4,images/kitchen/7_segmented_sun_akiemvqrcyuwkarb.jpg,"[[240, 0], [240, 53], [255, 57], [255, 0]]",cabinet door,0.346,,,3.8,57.0,15.0,"{""above"": null, ""below"": null, ""left"": 284, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.471, 'stove': 0.6235, 'sink': 0.4271, 'oven': 0.4698}","{'refrigerator': 129.42, 'stove': 112.53, 'sink': 112.07, 'oven': 115.75}",[],cabinet door,{},Container 4: cabinet door
288,5,images/kitchen/7_segmented_sun_akiemvqrcyuwkarb.jpg,"[[176, 0], [176, 113], [192, 113], [193, 85], [183, 81], [192, 71], [192, 0]]",cabinet door,0.32,,,6.647,113.0,17.0,"{""above"": null, ""below"": null, ""left"": 286, ""right"": null, ""top_left"": null, ""top_right"": 284, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": ""refrigerator"", ""bottom_right"": null}","{'refrigerator': 0.2881, 'stove': 0.4743, 'sink': 0.2892, 'oven': 0.3184}","{'refrigerator': 116.82, 'stove': 98.47, 'sink': 88.3, 'oven': 96.32}",[],cabinet door,{},"Container 5: cabinet door, located at the top-right of the refrigerator."
289,6,images/kitchen/7_segmented_sun_akiemvqrcyuwkarb.jpg,"[[133, 161], [132, 239], [147, 253], [149, 164]]",drawer,0.322,,,5.412,92.0,17.0,"{""above"": 290, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""refrigerator"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": ""oven"", ""bottom_left"": null, ""bottom_right"": ""oven""}","{'refrigerator': 0.1244, 'stove': 0.1048, 'sink': 0.1642, 'oven': 0.1128}","{'refrigerator': 268.69, 'stove': 56.83, 'sink': 325.76, 'oven': 324.77}",[],drawer,"{'refrigerator': 2, 'stove': 1, 'sink': 2, 'oven': 1}","Container 6: drawer, located below the refrigerator, at the bottom-left of the oven, and at the top-left of the oven."
290,7,images/kitchen/7_segmented_sun_akiemvqrcyuwkarb.jpg,"[[133, 155], [133, 159], [135, 159], [135, 156], [134, 155]]",drawer,0.318,,,2.0,4.0,2.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""refrigerator""}","{'refrigerator': 0.0159, 'stove': 0.2311, 'sink': 0.1578, 'oven': 0.1278}","{'refrigerator': 24.88, 'stove': 71.18, 'sink': 14.18, 'oven': 31.11}",[],drawer,"{'refrigerator': 1, 'stove': 2, 'sink': 1, 'oven': 2}","Container 7: drawer, located at the top-left of the refrigerator."
