id,short_id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,distance_from_anchors,angle_from_anchors,similar_neighbors,updated_label,most_close_to_anchors,description
747,3,images/kitchen/6_segmented_sun_afstlyyibsjscpbm.jpg,"[[4, 48], [4, 120], [41, 120], [41, 57]]",cabinet door,0.456,"[[0, 156], [256, 156], [256, 256], [0, 256]]",above,1.946,72.0,37.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 746, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'electronic kettle': 0.5407, 'oven': 0.3772, 'sink': 0.4889, 'dishwasher': 0.5145}","{'electronic kettle': 17.93, 'oven': 47.65, 'sink': 26.78, 'dishwasher': 23.74}",[],cabinet door,{},"Container id 3, is a ""cabinet door"" above the countertop."
748,4,images/kitchen/6_segmented_sun_afstlyyibsjscpbm.jpg,"[[178, 183], [177, 234], [220, 251], [220, 190]]",cabinet door,0.433,"[[0, 156], [256, 156], [256, 256], [0, 256]]",below,1.581,68.0,43.0,"{""above"": null, ""below"": null, ""left"": 749, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'electronic kettle': 0.1898, 'oven': 0.2447, 'sink': 0.1431, 'dishwasher': 0.1479}","{'electronic kettle': 278.37, 'oven': 197.97, 'sink': 249.38, 'dishwasher': 263.84}",[],cabinet door,"{'electronic kettle': 1, 'oven': 2, 'sink': 2, 'dishwasher': 1}","Container id 4, is a ""cabinet door"" below the countertop. Additionally, it is the closest to the electronic kettle, the 2nd closest to the oven, the 2nd closest to the sink, and the closest to the dishwasher."
749,5,images/kitchen/6_segmented_sun_afstlyyibsjscpbm.jpg,"[[144, 176], [143, 222], [176, 234], [175, 182]]",cabinet door,0.398,"[[0, 156], [256, 156], [256, 256], [0, 256]]",below,1.758,58.0,33.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 748, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""oven"", ""right"": null, ""top_left"": null, ""top_right"": ""sink"", ""bottom_left"": null, ""bottom_right"": null}","{'electronic kettle': 0.2081, 'oven': 0.1322, 'sink': 0.1187, 'dishwasher': 0.1489}","{'electronic kettle': 310.83, 'oven': 199.95, 'sink': 299.25, 'dishwasher': 308.41}",[],cabinet door,"{'electronic kettle': 2, 'oven': 1, 'sink': 1, 'dishwasher': 2}","Container id 5, is a ""cabinet door"" below the countertop. Additionally, it is the 2nd closest to the electronic kettle, the closest to the oven, the closest to the sink, and the 2nd closest to the dishwasher."
750,6,images/kitchen/6_segmented_sun_afstlyyibsjscpbm.jpg,"[[0, 46], [1, 122]]",cabinet door,0.319,"[[0, 156], [256, 156], [256, 256], [0, 256]]",above,76.0,76.0,1.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'electronic kettle': 0.6006, 'oven': 0.4247, 'sink': 0.5463, 'dishwasher': 0.5729}","{'electronic kettle': 16.71, 'oven': 42.14, 'sink': 24.49, 'dishwasher': 21.87}",[],cabinet door,{},"Container id 6, is a ""cabinet door"" above the countertop."
841,1,images/kitchen/12_segmented_sun_aopqdojqibxivqgu.jpg,"[[263, 405], [152, 413], [153, 652], [265, 613]]",cabinet door,0.493,"[[0, 365], [1024, 365], [1024, 689], [0, 689]]",below,2.186,247.0,113.0,"{""above"": null, ""below"": null, ""left"": 842, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": ""oven"", ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.439, 'dishwasher': 0.2942, 'coffee machine': 0.197, 'dish drying rack': 0.6389, 'oven': 0.1111, 'stove': 0.1354, 'sink': 0.2994}","{'refrigerator': 340.43, 'dishwasher': 349.29, 'coffee machine': 309.96, 'dish drying rack': 350.05, 'oven': 326.22, 'stove': 303.1, 'sink': 335.67}",[],cabinet door,{},"Container id 1, is a ""cabinet door"" below the countertop."
842,2,images/kitchen/12_segmented_sun_aopqdojqibxivqgu.jpg,"[[148, 413], [0, 423], [0, 686], [149, 653]]",cabinet door,0.504,"[[0, 365], [1024, 365], [1024, 689], [0, 689]]",below,1.832,273.0,149.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 841, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": ""stove"", ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.5478, 'dishwasher': 0.4043, 'coffee machine': 0.2899, 'dish drying rack': 0.7491, 'oven': 0.2164, 'stove': 0.2253, 'sink': 0.407}","{'refrigerator': 342.4, 'dishwasher': 349.55, 'coffee machine': 324.19, 'dish drying rack': 350.08, 'oven': 338.19, 'stove': 324.11, 'sink': 339.58}",[],cabinet door,{},"Container id 2, is a ""cabinet door"" below the countertop."
843,3,images/kitchen/12_segmented_sun_aopqdojqibxivqgu.jpg,"[[101, 108], [97, 293], [172, 300], [176, 126]]",cabinet door,0.463,"[[0, 365], [1024, 365], [1024, 689], [0, 689]]",above,2.43,192.0,79.0,"{""above"": null, ""below"": null, ""left"": 844, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""stove""}","{'refrigerator': 0.4838, 'dishwasher': 0.4005, 'coffee machine': 0.2116, 'dish drying rack': 0.7023, 'oven': 0.2445, 'stove': 0.1932, 'sink': 0.356}","{'refrigerator': 12.82, 'dishwasher': 29.91, 'coffee machine': 29.25, 'dish drying rack': 11.83, 'oven': 52.0, 'stove': 46.87, 'sink': 21.6}",[],cabinet door,{},"Container id 3, is a ""cabinet door"" above the countertop."
844,4,images/kitchen/12_segmented_sun_aopqdojqibxivqgu.jpg,"[[0, 82], [0, 292], [90, 296], [96, 107]]",cabinet door,0.459,"[[0, 365], [1024, 365], [1024, 689], [0, 689]]",above,2.229,214.0,96.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 843, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.5572, 'dishwasher': 0.4696, 'coffee machine': 0.2815, 'dish drying rack': 0.7758, 'oven': 0.3017, 'stove': 0.2547, 'sink': 0.4279}","{'refrigerator': 12.17, 'dishwasher': 26.54, 'coffee machine': 23.79, 'dish drying rack': 11.46, 'oven': 42.22, 'stove': 36.4, 'sink': 19.27}",[],cabinet door,{},"Container id 4, is a ""cabinet door"" above the countertop."
845,5,images/kitchen/12_segmented_sun_aopqdojqibxivqgu.jpg,"[[419, 373], [421, 397], [520, 405], [518, 379]]",drawer,0.505,"[[0, 365], [1024, 365], [1024, 689], [0, 689]]",below,0.317,32.0,101.0,"{""above"": null, ""below"": 849, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": ""coffee machine"", ""top_right"": ""sink"", ""bottom_left"": null, ""bottom_right"": ""dishwasher""}","{'refrigerator': 0.2059, 'dishwasher': 0.0935, 'coffee machine': 0.0958, 'dish drying rack': 0.4176, 'oven': 0.1276, 'stove': 0.1379, 'sink': 0.0633}","{'refrigerator': 348.82, 'dishwasher': 34.14, 'coffee machine': 207.24, 'dish drying rack': 359.55, 'oven': 159.18, 'stove': 182.61, 'sink': 345.16}",[],drawer,"{'refrigerator': 2, 'dish drying rack': 2, 'sink': 1}","Container id 5, is a ""drawer"" below the countertop. Additionally, it is the 2nd closest to the refrigerator, the 2nd closest to the dish drying rack, and the closest to the sink."
846,6,images/kitchen/12_segmented_sun_aopqdojqibxivqgu.jpg,"[[398, 372], [381, 377], [375, 480], [401, 475]]",cabinet door,0.378,"[[0, 365], [1024, 365], [1024, 689], [0, 689]]",below,4.154,108.0,26.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 850, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""oven"", ""right"": null, ""top_left"": ""coffee machine"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.2765, 'dishwasher': 0.1445, 'coffee machine': 0.0768, 'dish drying rack': 0.4842, 'oven': 0.0559, 'stove': 0.0811, 'sink': 0.1349}","{'refrigerator': 345.27, 'dishwasher': 8.79, 'coffee machine': 255.11, 'dish drying rack': 356.01, 'oven': 164.45, 'stove': 206.89, 'sink': 339.8}",[],cabinet door,"{'oven': 1, 'stove': 1}","Container id 6, is a ""cabinet door"" below the countertop. Additionally, it is the closest to the oven, and the closest to the stove."
847,7,images/kitchen/12_segmented_sun_aopqdojqibxivqgu.jpg,"[[364, 169], [376, 244], [355, 254], [355, 308], [440, 313], [442, 185]]",cabinet door,0.351,"[[0, 365], [1024, 365], [1024, 689], [0, 689]]",above,1.655,144.0,87.0,"{""above"": null, ""below"": null, ""left"": 848, ""right"": 852, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""coffee machine"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": ""stove"", ""bottom_right"": null}","{'refrigerator': 0.278, 'dishwasher': 0.2208, 'coffee machine': 0.0747, 'dish drying rack': 0.4961, 'oven': 0.17, 'stove': 0.1313, 'sink': 0.1612}","{'refrigerator': 15.86, 'dishwasher': 49.68, 'coffee machine': 105.27, 'dish drying rack': 13.12, 'oven': 108.46, 'stove': 123.4, 'sink': 38.19}",[],cabinet door,{'coffee machine': 2},"Container id 7, is a ""cabinet door"" above the countertop. Additionally, it is the 2nd closest to the coffee machine."
848,8,images/kitchen/12_segmented_sun_aopqdojqibxivqgu.jpg,"[[366, 170], [376, 244], [357, 253], [357, 306], [391, 312], [403, 181]]",cabinet door,0.314,"[[0, 365], [1024, 365], [1024, 689], [0, 689]]",above,3.087,142.0,46.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 847, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""coffee machine"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.2889, 'dishwasher': 0.2288, 'coffee machine': 0.0735, 'dish drying rack': 0.5071, 'oven': 0.1677, 'stove': 0.1263, 'sink': 0.1706}","{'refrigerator': 15.44, 'dishwasher': 47.71, 'coffee machine': 96.71, 'dish drying rack': 12.94, 'oven': 104.76, 'stove': 118.96, 'sink': 36.14}",[],cabinet door,{'coffee machine': 1},"Container id 8, is a ""cabinet door"" above the countertop. Additionally, it is the closest to the coffee machine."
849,9,images/kitchen/12_segmented_sun_aopqdojqibxivqgu.jpg,"[[420, 373], [417, 480], [519, 509], [520, 381]]",drawer,0.336,"[[0, 365], [1024, 365], [1024, 689], [0, 689]]",below,1.32,136.0,103.0,"{""above"": 845, ""below"": null, ""left"": 850, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 851}","{""above"": null, ""below"": null, ""left"": ""oven"", ""right"": ""dishwasher"", ""top_left"": ""coffee machine"", ""top_right"": ""sink"", ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.2169, 'dishwasher': 0.0791, 'coffee machine': 0.118, 'dish drying rack': 0.4201, 'oven': 0.1191, 'stove': 0.1444, 'sink': 0.0822}","{'refrigerator': 338.87, 'dishwasher': 10.33, 'coffee machine': 224.1, 'dish drying rack': 354.32, 'oven': 176.59, 'stove': 197.98, 'sink': 318.5}",[],drawer,{'dishwasher': 2},"Container id 9, is a ""drawer"" below the countertop. Additionally, it is the 2nd closest to the dishwasher."
850,10,images/kitchen/12_segmented_sun_aopqdojqibxivqgu.jpg,"[[420, 398], [418, 479], [463, 493], [464, 405]]",cabinet door,0.38,"[[0, 365], [1024, 365], [1024, 689], [0, 689]]",below,2.065,95.0,46.0,"{""above"": null, ""below"": null, ""left"": 846, ""right"": 851, ""top_left"": null, ""top_right"": 845, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""oven"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.2403, 'dishwasher': 0.1006, 'coffee machine': 0.1083, 'dish drying rack': 0.4431, 'oven': 0.0964, 'stove': 0.1257, 'sink': 0.1038}","{'refrigerator': 339.36, 'dishwasher': 4.39, 'coffee machine': 234.9, 'dish drying rack': 353.78, 'oven': 179.64, 'stove': 203.96, 'sink': 324.05}",[],cabinet door,"{'oven': 2, 'stove': 2}","Container id 10, is a ""cabinet door"" below the countertop. Additionally, it is the 2nd closest to the oven, and the 2nd closest to the stove."
851,11,images/kitchen/12_segmented_sun_aopqdojqibxivqgu.jpg,"[[469, 404], [466, 493], [519, 509], [520, 409]]",cabinet door,0.383,"[[0, 365], [1024, 365], [1024, 689], [0, 689]]",below,1.944,105.0,54.0,"{""above"": 845, ""below"": null, ""left"": 850, ""right"": null, ""top_left"": 849, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""dishwasher"", ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.2047, 'dishwasher': 0.0579, 'coffee machine': 0.1425, 'dish drying rack': 0.4021, 'oven': 0.139, 'stove': 0.1679, 'sink': 0.0807}","{'refrigerator': 333.05, 'dishwasher': 359.6, 'coffee machine': 222.75, 'dish drying rack': 351.97, 'oven': 183.09, 'stove': 200.62, 'sink': 301.14}",[],cabinet door,"{'refrigerator': 1, 'dishwasher': 1, 'dish drying rack': 1, 'sink': 2}","Container id 11, is a ""cabinet door"" below the countertop. Additionally, it is the closest to the refrigerator, the closest to the dishwasher, the closest to the dish drying rack, and the 2nd closest to the sink."
852,12,images/kitchen/12_segmented_sun_aopqdojqibxivqgu.jpg,"[[408, 180], [404, 307], [438, 314], [442, 186]]",cabinet door,0.363,"[[0, 365], [1024, 365], [1024, 689], [0, 689]]",above,3.526,134.0,38.0,"{""above"": null, ""below"": null, ""left"": 847, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": ""coffee machine"", ""bottom_right"": null}","{'refrigerator': 0.2511, 'dishwasher': 0.2031, 'coffee machine': 0.0854, 'dish drying rack': 0.4688, 'oven': 0.1798, 'stove': 0.1476, 'sink': 0.1396}","{'refrigerator': 17.37, 'dishwasher': 55.49, 'coffee machine': 123.77, 'dish drying rack': 13.77, 'oven': 117.0, 'stove': 132.66, 'sink': 44.94}",[],cabinet door,{},"Container id 12, is a ""cabinet door"" above the countertop."
884,1,images/kitchen/10_segmented_sun_ayzwrfmejwnjncpp.jpg,"[[397, 152], [395, 236], [429, 238], [436, 225], [435, 156]]",cabinet door,0.377,"[[0, 359], [800, 359], [800, 535], [0, 535]]",above,2.098,86.0,41.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 886, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""microwave"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.1977, 'microwave': 0.076, 'oven': 0.1464, 'sink': 0.2567}","{'stove': 114.17, 'microwave': 75.48, 'oven': 82.11, 'sink': 63.58}",[],cabinet door,{'microwave': 1},"Container id 1, is a ""cabinet door"" above the countertop. Additionally, it is the closest to the microwave."
885,2,images/kitchen/10_segmented_sun_ayzwrfmejwnjncpp.jpg,"[[170, 11], [169, 146], [207, 153], [215, 39]]",cabinet door,0.331,"[[0, 359], [800, 359], [800, 535], [0, 535]]",above,3.087,142.0,46.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 892, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.3373, 'microwave': 0.3202, 'oven': 0.3683, 'sink': 0.4948}","{'stove': 62.43, 'microwave': 36.89, 'oven': 45.71, 'sink': 44.77}",[],cabinet door,{},"Container id 2, is a ""cabinet door"" above the countertop."
886,3,images/kitchen/10_segmented_sun_ayzwrfmejwnjncpp.jpg,"[[396, 152], [395, 237], [476, 240], [477, 158]]",cabinet door,0.309,"[[0, 359], [800, 359], [800, 535], [0, 535]]",above,1.073,88.0,82.0,"{""above"": null, ""below"": null, ""left"": 884, ""right"": 891, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""microwave"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.2101, 'microwave': 0.0785, 'oven': 0.1499, 'sink': 0.2536}","{'stove': 118.18, 'microwave': 89.43, 'oven': 89.3, 'sink': 67.77}",[],cabinet door,{'microwave': 2},"Container id 3, is a ""cabinet door"" above the countertop. Additionally, it is the 2nd closest to the microwave."
887,4,images/kitchen/10_segmented_sun_ayzwrfmejwnjncpp.jpg,"[[391, 363], [369, 376], [370, 435], [392, 425]]",cabinet door,0.362,"[[0, 359], [800, 359], [800, 535], [0, 535]]",below,3.13,72.0,23.0,"{""above"": 890, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": ""oven"", ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.0489, 'microwave': 0.1448, 'oven': 0.0852, 'sink': 0.1554}","{'stove': 211.75, 'microwave': 293.81, 'oven': 314.26, 'sink': 8.81}",[],cabinet door,"{'stove': 2, 'oven': 2, 'sink': 1}","Container id 4, is a ""cabinet door"" below the countertop. Additionally, it is the 2nd closest to the stove, the 2nd closest to the oven, and the closest to the sink."
888,5,images/kitchen/10_segmented_sun_ayzwrfmejwnjncpp.jpg,"[[201, 431], [131, 458], [139, 467], [133, 534], [202, 532]]",cabinet door,0.315,"[[0, 359], [800, 359], [800, 535], [0, 535]]",below,1.451,103.0,71.0,"{""above"": null, ""below"": null, ""left"": 893, ""right"": null, ""top_left"": 889, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""oven"", ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.2182, 'microwave': 0.3613, 'oven': 0.3237, 'sink': 0.3868}","{'stove': 328.61, 'microwave': 322.41, 'oven': 332.59, 'sink': 350.46}",[],cabinet door,{},"Container id 5, is a ""cabinet door"" below the countertop."
